0
0
0
0
0
0
0
0
0
1
1
0
1
0
0
1
1
1
2
1
0
3
2
2
0
1
5
3
1
0
4
1
0
3
7
2
4
4
3
3
6
3
0
4
3
9
3
5
1
9
3
2
3
4
8
3
4
7
1
1
1
3
1
3
0
3
0
0
6
1
0
2
0
0
0
0
0
0
1
0
1
0
0
0
0
1
4
6
3
8
3
10
5
4
4
3
3
2
4
8
7
6
4
2
5
9
5
11
8
6
8
12
7
12
8
15
13
11
13
6
12
9
13
7
11
18
6
11
9
8
12
8
8
13
11
4
4
4
3
4
6
4
2
3
1
1
2
1
8
2
3
4
0
0
1
1
1
3
1
6
0
2
6
11
8
13
18
17
10
11
14
15
7
9
8
11
8
10
6
6
15
9
6
8
13
12
10
18
19
16
15
10
13
15
15
18
18
12
6
12
15
6
20
13
21
31
15
22
29
14
12
13
11
10
8
7
7
6
2
3
3
1
2
1
6
1
1
1
0
0
2
2
3
0
2
2
2
2
5
9
16
5
13
28
19
10
12
13
14
13
12
8
7
7
12
13
13
10
10
11
13
6
6
10
18
18
12
19
16
14
12
9
15
2
12
8
14
12
21
18
31
30
21
16
19
22
11
14
13
7
3
4
4
9
6
1
5
4
1
2
2
1
4
1
0
0
0
0
3
1
1
5
6
6
6
15
19
14
11
26
13
21
18
15
13
12
11
9
11
12
12
8
10
11
9
9
13
14
6
14
14
21
13
19
22
13
24
15
10
14
15
18
15
21
19
18
28
21
23
15
19
14
11
10
6
8
8
2
4
6
4
5
3
2
2
3
2
0
4
2
0
1
0
2
2
0
3
3
4
3
5
17
11
11
11
21
14
15
12
14
8
10
5
12
9
4
11
7
9
12
12
4
20
8
11
19
16
21
14
18
25
19
11
15
12
7
12
19
11
21
11
19
26
20
21
18
24
28
22
10
11
11
5
6
8
2
4
2
6
2
3
6
1
1
4
0
0
0
0
3
3
0
2
3
5
4
9
18
16
7
27
35
16
13
13
17
13
9
7
10
9
12
8
8
10
8
10
11
18
10
13
17
13
29
11
20
21
13
9
6
19
15
12
16
13
19
12
18
18
28
21
9
9
14
8
16
6
7
6
12
5
2
6
5
6
1
2
1
0
2
4
2
0
0
1
1
3
3
6
6
5
5
11
18
21
17
15
27
18
20
17
17
14
12
10
13
12
11
12
9
10
15
10
11
16
15
7
22
27
22
16
14
28
18
18
12
20
14
10
12
16
31
12
23
34
27
21
17
19
12
13
9
17
12
10
14
7
8
3
4
6
3
2
2
0
5
1
1
0
0
0
1
3
1
1
2
5
3
12
14
11
12
32
26
18
11
6
15
9
13
17
8
12
14
15
12
12
8
10
11
15
12
17
17
17
15
16
18
28
20
18
19
11
12
9
21
17
20
12
17
37
17
19
35
32
25
14
23
19
10
10
14
6
4
12
8
6
7
0
3
0
3
5
2
0
0
1
1
3
2
2
4
9
8
10
21
12
8
14
23
16
19
16
26
10
5
8
20
13
10
11
8
18
13
14
19
9
16
15
16
18
20
16
17
27
17
13
13
10
13
13
14
15
17
16
27
30
29
26
21
30
20
10
6
8
17
7
8
13
6
7
10
8
6
3
2
5
0
4
3
0
2
0
3
0
1
4
3
3
6
11
16
18
12
19
42
18
19
20
21
21
16
8
17
11
12
10
9
11
19
17
17
13
16
15
19
22
21
24
22
31
29
24
18
21
19
18
22
18
20
17
21
22
22
28
21
19
22
16
12
13
7
8
11
4
4
10
7
11
1
3
2
3
2
3
0
1
0
0
0
4
2
4
2
5
6
10
19
24
18
26
18
24
11
18
25
11
3
11
14
9
12
13
7
9
16
16
16
16
18
10
9
18
27
21
19
32
21
24
21
18
20
23
14
29
20
10
16
21
42
25
14
15
23
13
11
16
13
10
8
7
6
5
10
8
6
1
5
1
6
2
5
0
0
0
1
3
2
2
6
5
7
13
16
18
18
27
29
15
16
17
8
13
13
14
13
17
7
22
12
13
13
18
6
13
18
22
19
25
20
19
19
32
20
11
18
15
14
11
15
20
15
13
16
24
28
23
32
31
24
19
15
18
11
5
5
6
8
5
4
7
4
3
3
2
1
5
1
0
1
0
4
3
2
2
5
3
5
6
21
18
16
31
25
28
25
13
16
15
9
15
16
13
17
15
9
10
14
12
17
11
14
16
12
24
24
15
18
32
19
18
17
12
14
15
27
17
21
15
25
31
29
26
21
16
26
14
14
12
9
13
8
10
5
11
8
5
1
1
2
2
2
2
2
0
0
1
2
5
2
1
6
10
5
10
17
10
12
38
22
15
23
18
14
17
12
11
13
7
8
16
11
13
13
18
10
